"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PMI1956",1201.56994736304,6.35092117062823,0.24012333507907,26.4485797206546,3.78861844049788e-154,3.47132164610618e-151
"PMI3226",13610.7365317141,6.04892448934061,0.222281269342033,27.2129293990709,4.56663919813568e-163,5.57891088705576e-160
"PMI2662",29614.6336173971,5.7134700909635,0.648959636959977,8.80404537596205,1.31970994216039e-18,1.70307638662599e-17
"PMI0781",3204.50432727064,5.6199305610374,0.261252084593158,21.5115242804251,1.2144744510581e-102,6.35864123303993e-100
"PMI2442",351.627100401519,5.61331295935487,0.759056163731761,7.39512203123158,1.41278467541532e-13,1.0524097226417e-12
"PMI2448",683.138626916903,5.56731432283984,0.795998984940092,6.99412238981541,2.66924470645328e-12,1.7284066871292e-11
"PMI2439",43.4483165198373,5.49185096325557,0.793862779194775,6.91788443441828,4.58438019367171e-12,2.8671934146428e-11
"PMI1702",580.961223022228,5.32766228845624,0.250370261920936,21.2791337420841,1.77185704309694e-100,7.21539562550031e-98
"PMI1320",17152.5300177432,5.09691930917774,0.238765843702387,21.3469365221722,4.16352804551504e-101,1.90741628585158e-98
"PMI1804",6176.12656457227,5.09491093878734,0.251548494078234,20.2541897833934,3.26273427912089e-91,1.19579211329781e-88
"PMI1611",170.670347193011,5.02889147853189,0.413910494539109,12.1497075935018,5.75711287294474e-34,2.48233160933441e-32
"PMI0471",128.33803773731,4.99540371185886,0.411244611572185,12.1470374839964,5.94821102242373e-34,2.53490620897476e-32
"PMI1011",830.672516574083,4.98509441566605,0.281659217164893,17.6990281583706,4.26605431811548e-70,1.04233927172622e-67
"PMI2440",200.598579988788,4.96708980258581,0.732545923486066,6.78058486619957,1.19690343205973e-11,7.20303953776504e-11
"PMI3699",9965.87911255847,4.95661351250297,0.175608056649501,28.2254334286948,2.85074121029314e-175,5.22398326786218e-172
"PMI0469",210.770575226486,4.90445028495908,0.410130782403532,11.9582594025667,5.87811287729071e-33,2.26771407318637e-31
"PMI0457",54.823123849789,4.87345538494522,0.558854471890797,8.7204373053626,2.77129361745809e-18,3.41979498585316e-17
"PMI3002",920.379034760883,4.85931412163637,0.330775848955067,14.6906557325365,7.39942687574298e-49,6.30672081386e-47
"fig|529507.6.peg.454",193.986136977494,4.85599470807736,0.380762849760002,12.7533311381038,2.98703278387188e-37,1.63395151535678e-35
"PMI2441",717.31004038949,4.75600444722166,0.820612001012355,5.79567986009755,6.80449578207077e-09,2.95129905814075e-08
"PMI0973",364.395870486634,4.73999381627053,0.341958560619759,13.8613105859372,1.0867177484301e-43,7.24149190544784e-42
"fig|529507.6.peg.453",264.767738199411,4.73852272219272,0.287714976937571,16.469503161182,6.07674032567932e-61,9.68315360591944e-59
"PMI0467",476.637412567586,4.67672074935226,0.278064802796048,16.8188159821957,1.77674187015682e-63,2.95989043369307e-61
"PMI3001",60.0045671206075,4.61833825201408,0.599608788385887,7.70225243770423,1.33688449775587e-14,1.09367894738287e-13
"PMI2447",118.503520177529,4.5986365456374,0.862120786675796,5.33409774675429,9.60207914661007e-08,3.64504428032751e-07
"PMI1031",3351.14160334963,4.59432394672072,0.155592194245021,29.5279848003542,1.25927495818799e-191,4.61524272175898e-188
"PMI0480",162.371933721076,4.58057515620794,0.363162197972575,12.6130285084183,1.78980677205596e-36,9.50672727476099e-35
"PMI0935",24.0389462102517,4.5748140712037,0.758461827058098,6.03169982719943,1.62243938385084e-09,7.56519127457167e-09
"PMI2446",438.333849698471,4.5741299009677,0.840051093832571,5.44506153798231,5.17874785926959e-08,2.02562549671537e-07
"PMI2459",111.714086684621,4.57071721193045,0.543684073095247,8.40693600956324,4.20860541681722e-17,4.67410268261669e-16
"PMI0622",1070.67004026488,4.53853281682199,0.233803485635837,19.4117414651851,6.14100588426864e-84,1.73129127429574e-81
"PMI1773",4808.0732605258,4.48549927945712,0.256633982684397,17.4781968955892,2.10036325055716e-68,4.8111445708075e-66
"PMI2366",285.924524270256,4.4472127679118,0.283171146660802,15.7050349951046,1.39700580947577e-55,1.76552630749266e-53
"PMI1185",10.7926484798531,4.42413352339226,0.982077981369711,4.50486988540552,6.64136228834166e-06,1.95506769371664e-05
"PMI2451",1097.34828724336,4.37677384371134,0.858212084314742,5.09987440599379,3.39878930440081e-07,1.20005421971377e-06
"PMI0472",174.087106526759,4.32053550728839,0.355124808660998,12.1662452239792,4.70219571256464e-34,2.05161277220826e-32
"PMI3698",1026.8972418048,4.31543201672031,0.196907077523906,21.9160838248508,1.82498426646124e-106,1.11476122276341e-103
"PMI1349",7253.79359895196,4.30629584732665,0.292690276901609,14.7128079993387,5.33470032769777e-49,4.65516111928865e-47
"PMI1406",5562.69779237631,4.29463159488133,0.552792672489933,7.76897344810506,7.91247505869679e-15,6.666487606925e-14
"PMI1319",372.461356017329,4.2722118692452,0.349405783437256,12.2270782905126,2.22809387201071e-34,9.95849273282834e-33
"PMI1333",6091.86130432555,4.26639040444611,0.187388203343093,22.7676573462561,9.59385616233589e-115,7.03229656699221e-112
"PMI0437",18951.9094751077,4.26128399017531,0.524781542052488,8.12011027199792,4.6576029365163e-16,4.62604736106565e-15
"PMI0348",2603.2595022173,4.25746415148127,0.21405598101101,19.8894893353262,5.01834563109169e-88,1.67202152163191e-85
"PMI2488",207.36218780883,4.24442471997291,0.422081546896232,10.0559352835588,8.64961576497819e-24,1.78094616733961e-22
"PMI1061",390.01744745335,4.21963468141076,0.302729639291336,13.9386242169368,3.68984347456522e-44,2.55156157250595e-42
"PMI2203",5675.40861354778,4.21452370096912,0.286118953029451,14.7299703719219,4.138872685235e-49,3.69974838814299e-47
"PMI1817",15.9124165243488,4.20248234575232,0.846134206545206,4.96668532396438,6.81069665984024e-07,2.32630039686062e-06
"PMI0481",80.935570527201,4.19909799400215,0.481323782645697,8.72406090328828,2.68398631462871e-18,3.3458536881341e-17
"PMI2585",87.1242230571653,4.12592673935112,0.45305689302535,9.10686230111119,8.47989168932221e-20,1.22841118740577e-18
"PMI2467",442.664334259183,4.1054009466501,0.655088557661092,6.26694039857435,3.68211004234234e-10,1.88740325946639e-09
"PMI2408",193.822946650759,4.09998232670587,0.321445075345176,12.7548456678118,2.92954387665587e-37,1.62678459211269e-35
"PMI2444",266.374695055697,4.07221970881897,0.741180111795446,5.4942376947411,3.92401682779076e-08,1.55367958897328e-07
"fig|529507.6.peg.1530",84.6180822043129,4.05338597969133,0.499252659875648,8.11890712951019,4.70400296875839e-16,4.65950564337824e-15
"PMI2462",357.520643747822,4.01476577537775,0.416100753589871,9.64854242810359,4.98593426245051e-22,8.95757307445152e-21
"PMI2367",243.411971711593,3.99519776836419,0.269754610216993,14.8104893004439,1.25324701325005e-49,1.17773084706704e-47
"PMI2461",1099.5801662755,3.98521567352971,0.770736264577821,5.17066064837711,2.33267838772243e-07,8.37342437904282e-07
"PMI2114",12131.6877639522,3.98514059845375,0.259331290531066,15.3669871086242,2.72552177535164e-53,3.02698100201932e-51
"PMI2365",391.680859449957,3.98030428096936,0.275832933127036,14.4301270912281,3.34464254469761e-47,2.7240255391815e-45
"PMI2443",371.448188191027,3.97165121577176,0.826241683845502,4.80688797651417,1.53297830991141e-06,4.97640877398169e-06
"PMI2445",118.597553782151,3.9297870060083,0.910905321437563,4.31415528433453,1.60214308246813e-05,4.48575584205172e-05
"PMI1468",7.0273506805077,3.90427279341161,1.00819566340793,3.87253480164186,0.000107709290341419,0.000268906368597617
"PMI1407",31761.9946327455,3.89964022401934,0.645059729526993,6.04539400851895,1.49045308029915e-09,7.00321864012357e-09
"PMI2470",98.7039197732344,3.87680519868764,0.965597487638502,4.01492883765562,5.94637334550329e-05,0.000154344605603892
"PMI2763",3028.43713384073,3.87599622448449,0.199905072444822,19.3891839615743,9.52358347618447e-84,2.49313810287258e-81
"PMI0468",300.000892646682,3.87071718384962,0.36273119608915,10.6710347099517,1.39069025168689e-26,3.58935195241723e-25
"PMI1740",14047.7201669466,3.85915616886185,0.227725095115664,16.9465564034642,2.04061394729643e-64,3.7394250584207e-62
"PMI2468",406.693195206079,3.8415427723187,0.823855550392112,4.66288388843206,3.1180869827091e-06,9.6112605480478e-06
"PMI1737",2137.87610009943,3.84070763970202,0.193613396344394,19.8369932670892,1.42744616350624e-87,4.35965849104198e-85
"PMI0436",2784.615724655,3.83940070105649,0.490255714280737,7.83142468148351,4.82372291331301e-15,4.20927249459337e-14
"PMI3039",5608.132533989,3.82151061101752,0.481088786554743,7.94346224193831,1.96614563634897e-15,1.7969884681344e-14
"PMI2764",2732.15888376433,3.81265458206315,0.222713090460687,17.1191310496235,1.06858521560266e-65,2.17575823065764e-63
"PMI2465",1039.25089480076,3.81094666250719,0.585652435288403,6.50718144906287,7.65739006208767e-11,4.19496779933502e-10
"PMI0223",9657.85917924001,3.78911552804874,0.47897636356445,7.910861195427,2.55614406826289e-15,2.29910862853143e-14
"PMI2458",294.086137982834,3.7726336904127,0.436215758783748,8.64854974733495,5.215801454932e-18,6.26751224010682e-17
"PMI0971",14863.9015155117,3.77247578688319,0.628042572296004,6.00671985195484,1.89314210712055e-09,8.77163820808702e-09
